from_stop,to_stop,cost_km
1379,4275,0.7895
1379,4523,0.5826
1379,5605,0.6736
1379,7189,0.8174
1379,9157,0.8065
1380,0,14.3711
1380,505,0.3566
1380,934,0.6914
1380,1380,0.0
1380,3591,0.821
1380,3844,0.1609
1380,3938,0.5405
1380,4833,0.5324
1380,7834,0.3927
1380,8473,0.671
1380,9630,0.6517
1380,9705,0.6112
1381,0,21.29
1381,1381,0.0
1381,1488,0.3551
1381,3915,0.5665
1381,4425,0.7852
1381,5415,0.3498
1381,6053,0.2363
1381,6457,0.9829
1381,6961,0.8281
1381,7208,0.9871
1381,7403,0.9992
1381,7889,0.9616
1382,0,41.7196
1382,1277,1.1518
1382,1382,0.0
1382,2122,0.5806
1382,2165,0.8155
1382,5426,0.994
1382,6263,0.4793
1382,7295,0.633
1382,7719,1.0953
1382,8929,0.9646
1382,9125,0.7219
1382,9808,1.1468
1383,0,19.1884
1383,1008,0.9
1383,1173,0.2917
1383,1383,0.0
1383,1397,0.6294
1383,2596,0.9644
1383,4098,0.0333
1383,6463,0.821
1383,6904,0.4611
1383,8692,0.4366
1383,8972,1.1404
1383,9652,0.6065
1384,0,19.5005
1384,1384,0.0
1384,3459,0.5508
1384,3697,0.9079
1384,3854,0.3859
1384,5020,0.8761
1384,6472,0.6322
1384,7429,0.6334
1384,7990,0.7806
1384,8599,0.1915
1384,8978,0.9084
1384,9136,0.4622
1385,0,6.8469
1385,375,0.7897
1385,768,1.1284
1385,1385,0.0
1385,3403,0.6205
1385,3510,1.0099
1385,4252,0.9452
1385,4277,0.9583
1385,4940,1.1329
1385,7270,0.681
1385,8283,0.4299
1385,8459,1.0501
1386,0,32.3043
1386,1213,1.4237
1386,1386,0.0
1386,1674,1.1806
1386,2595,0.7292
1386,3325,1.4896
1386,5118,1.2652
1386,5213,1.383
1386,7063,0.7206
1386,8946,0.8751
1386,9370,0.5709
1386,9601,0.7863
1387,0,29.6014
1387,588,0.8499
1387,1278,0.7766
1387,1387,0.0
1387,1434,0.5856
1387,2366,0.8976
1387,4296,0.868
1387,5549,0.5864
1387,6842,0.7597
1387,7064,0.2836
1387,7917,0.8071
1387,8809,0.5427
1388,0,52.4398
1388,248,0.5216
1388,581,0.6831
1388,1388,0.0
1388,2213,0.5965
1388,3952,1.1079
1388,4249,0.3155
1388,5240,0.6553
1388,6167,1.1236
1388,6355,0.3926
1388,7152,0.6403
1388,7543,1.3093
1389,0,5.6017
1389,580,0.3929
1389,1389,0.0
1389,1497,0.7947
1389,1629,0.6789
1389,1713,0.4157
1389,2158,0.8756
1389,3564,0.3335
1389,3834,0.7193
1389,8881,0.7313
1389,9260,0.2117
1389,9388,0.7446
1390,0,22.2169
1390,666,0.7843
1390,1390,0.0
1390,3604,1.2296
1390,4681,1.0575
1390,5924,0.6598
1390,6340,0.9286
1390,6560,0.6567
1390,8435,0.717
1390,9014,1.163
1390,9437,0.9937
1390,9713,0.7684
1391,0,23.076
1391,109,0.2621
1391,201,0.7217
1391,1135,0.4571
1391,1391,0.0
1391,2049,0.7769
1391,4112,0.9936
1391,4300,0.9329
1391,6467,0.1986
1391,7265,0.565
1391,7811,1.2042
1391,9875,1.0417
1392,0,20.6919
1392,602,0.6882
1392,1109,1.0737
1392,1212,0.6306
1392,1392,0.0
1392,2052,0.2918
1392,3464,0.7041
1392,3872,1.0088
1392,7368,1.2916
1392,7601,0.5598
1392,8370,0.9344
1392,8603,1.1454
1393,0,16.4313
1393,733,0.2362
1393,1316,0.7097
1393,1393,0.0
1393,1431,0.8954
1393,1973,0.5957
1393,2310,0.8355
1393,2695,0.1737
1393,4541,0.7807
1393,5591,0.3837
1393,6960,0.8062
1393,9794,0.4808
1394,0,23.2036
1394,410,1.2244
1394,1394,0.0
1394,1837,0.5341
1394,4288,0.7959
1394,4692,1.1751
1394,4916,0.7279
1394,5731,1.1555
1394,6453,1.1267
1394,7234,0.9576
1394,7350,0.638
1394,7385,1.1779
1395,0,31.035
1395,1160,0.225
1395,1395,0.0
1395,1683,1.0507
1395,2149,0.1303
1395,4708,1.0132
1395,5612,1.0292
1395,8350,0.7678
1395,8812,1.1286
1395,9287,1.0894
1395,9930,0.9278
1395,9977,0.5825
1396,0,22.0346
1396,924,0.8405
1396,1222,0.1179
1396,1396,0.0
1396,1988,0.7344
1396,2778,0.9804
1396,3103,0.6274
1396,4367,0.8023
1396,5207,0.2431
1396,5579,0.8792
1396,6723,0.2234
1396,9974,0.8252
1397,0,19.4193
1397,1008,0.6678
1397,1173,0.8005
1397,1383,0.6294
1397,1397,0.0
1397,4098,0.6608
1397,4808,0.8991
1397,5617,0.8964
1397,6904,0.9748
1397,8032,0.7276
1397,8692,1.0232
1397,9652,0.1821
1398,0,16.431
1398,1398,0.0
1398,1688,0.8003
1398,4357,0.6588
1398,5447,0.6663
1398,5900,0.9687
1398,5928,0.4058
1398,5953,0.1903
1398,6848,1.2403
1398,7371,1.0801
1398,7765,0.8114
1398,8368,0.6244
1399,0,24.1387
1399,630,0.6902
1399,1399,0.0
1399,4651,0.7333
1399,4665,0.4267
1399,5477,0.8958
1399,5583,0.4635
1399,5666,0.2434
1399,7549,0.1931
1399,8601,0.4975
1399,9031,0.5705
1399,9242,0.7166
1400,0,18.7284
1400,342,0.5034
1400,589,1.0986
1400,665,1.0482
1400,1400,0.0
1400,1991,0.7138
1400,3605,1.0545
1400,4825,0.9838
1400,6835,1.1388
1400,7211,0.3129
1400,8498,0.9876
1400,8753,0.8748
1401,0,14.4887
1401,1296,0.307
1401,1401,0.0
1401,1571,0.498
1401,3469,0.5802
1401,4529,0.8787
1401,6177,0.2367
1401,7193,0.6424
1401,7544,0.1833
1401,8489,0.9097
1401,8522,0.8559
1401,8577,0.5115
1402,0,36.1764
1402,10,1.1072
1402,1349,1.059
1402,1402,0.0
1402,3668,1.1373
1402,3794,0.3856
1402,4099,0.9708
1402,5287,1.0448
1402,6510,1.0479
1402,8351,0.9456
1402,9265,0.5412
1402,9918,0.7226
1403,0,24.2867
1403,1403,0.0
1403,2966,0.6805
1403,3032,0.9706
1403,3044,0.2849
1403,3565,0.8766
1403,6316,0.98
1403,7823,0.7899
1403,8108,0.4378
1403,8116,0.3845
1403,9501,0.7638
1403,9723,0.8581
1404,0,32.3139
1404,277,1.0605
1404,647,1.1158
1404,1328,0.3704
1404,1404,0.0
1404,3467,0.3406
1404,3538,0.7411
1404,3795,0.7768
1404,6359,0.6894
1404,6746,1.0379
1404,9340,0.7675
1404,9943,0.9379
1405,0,13.7831
1405,921,0.8925
1405,1405,0.0
1405,4323,0.6237
1405,5306,0.7592
1405,5539,0.5967
1405,6357,1.158
1405,6730,1.2065
1405,6814,0.3413
1405,6883,0.6115
1405,7125,1.0359
1405,9022,0.7407
1406,0,32.9214
1406,376,0.7495
1406,1406,0.0
1406,2508,0.563
1406,2825,0.3342
1406,3129,0.6998
1406,6159,0.6337
1406,6264,0.2862
1406,6278,0.851
1406,7250,0.8761
1406,7363,0.3643
1406,8781,0.9159
1407,0,30.9904
1407,1407,0.0
1407,2062,0.1422
1407,2568,0.1476
1407,3264,0.8615
1407,4177,0.5397
1407,4861,0.3574
1407,4882,0.3326
1407,6048,0.9872
1407,8861,0.7688
1407,9297,0.2853
1407,9699,1.1029
1408,0,15.876
1408,1408,0.0
1408,3648,1.0861
1408,4224,0.8927
1408,5859,0.6391
1408,5891,0.3234
1408,6563,0.5989
1408,6579,1.0978
1408,7631,1.2951
1408,8740,0.9456
1408,8949,0.6367
1408,9960,0.9136
1409,0,32.9695
1409,614,0.6164
1409,1048,0.4434
1409,1342,0.8643
1409,1350,0.3366
1409,1409,0.0
1409,2074,0.8176
1409,5358,0.9978
1409,6039,0.4621
1409,7237,0.3125
1409,7275,0.7156
1409,8942,0.734
1410,0,18.0821
1410,1078,1.0539
1410,1232,0.6993
1410,1410,0.0
1410,1951,1.1892
1410,2092,0.9815
1410,3883,1.326
1410,7013,0.9783
1410,8106,0.6525
1410,8246,1.3628
1410,9058,0.9579
1410,9667,0.9442
1411,0,17.6849
1411,750,0.6366
1411,1411,0.0
1411,4260,0.859
1411,4798,0.9104
1411,4884,0.2221
1411,5107,0.8397
1411,5540,0.3512
1411,5620,0.9231
1411,7449,0.463
1411,8271,0.2942
1411,8613,0.8141
1412,0,18.1595
1412,527,0.2629
1412,687,0.688
1412,1412,0.0
1412,1652,0.4478
1412,3719,0.8816
1412,6760,0.9237
1412,7104,0.5843
1412,7302,0.6814
1412,9168,0.2367
1412,9661,0.9963
1412,9793,0.7713
1413,0,26.1409
1413,704,0.4425
1413,1413,0.0
1413,1711,1.0812
1413,1940,0.4532
1413,2884,1.1615
1413,4721,0.2329
1413,6574,1.4392
1413,6747,1.3273
1413,7017,1.4637
1413,8556,0.9615
1413,9013,1.2337
1414,0,10.7114
1414,927,0.7393
1414,1414,0.0
1414,2071,0.7876
1414,2593,0.9157
1414,3133,0.9003
1414,3998,0.9536
1414,6478,0.5112
1414,6600,0.7348
1414,7195,0.9317
1414,7202,0.8642
1414,8762,0.9934
1415,0,37.6907
1415,806,0.7967
1415,1415,0.0
1415,3364,0.7339
1415,4269,0.2652
1415,4550,0.2887
1415,5761,0.7097
1415,5987,0.8451
1415,7721,0.3965
1415,8774,0.8327
1415,9156,0.5579
1415,9997,0.6804
1416,0,38.0358
1416,347,0.4113
1416,1416,0.0
1416,1422,0.9251
1416,2064,0.8869
1416,3962,0.8403
1416,3967,0.2948
1416,5580,0.9339
1416,6329,1.1126
1416,6925,0.0447
1416,7913,0.7149
1416,8415,1.0616
1417,0,16.8418
1417,726,1.1921
1417,1417,0.0
1417,1481,0.7591
1417,2832,0.2754
1417,2994,0.7747
1417,5029,0.5272
1417,5449,0.9659
1417,5796,1.0583
1417,7203,0.7113
1417,8998,1.1275
1417,9413,0.8924
1418,0,22.0071
1418,482,0.6657
1418,1418,0.0
1418,1569,0.1959
1418,2032,0.7842
1418,2778,0.5088
1418,3149,0.2699
1418,3280,0.7644
1418,7210,0.4798
1418,7259,0.636
1418,8584,0.7772
1418,9974,0.6691
1419,0,38.3186
1419,1419,0.0
1419,2853,1.0541
1419,4640,0.7999
1419,6581,0.885
1419,6739,0.5104
1419,6884,0.8034
1419,7228,0.9411
1419,7728,0.6204
1419,7976,0.96
1419,8834,0.8976
1419,9192,0.6131
1420,0,18.8115
1420,1420,0.0
1420,1474,0.7284
1420,1730,0.7419
1420,4220,0.5777
1420,5017,0.4202
1420,5150,0.433
1420,6793,0.1111
1420,7158,0.4115
1420,7688,0.6671
1420,9738,0.4927
1420,9747,0.6851
1421,0,10.8765
1421,1421,0.0
1421,1763,1.4177
1421,2679,0.9814
1421,3661,0.7036
1421,4627,1.0224
1421,4813,1.2037
1421,6433,0.531
1421,7343,1.2101
1421,8860,0.8199
1421,9153,0.8947
1421,9303,0.144
1422,0,38.6915
1422,347,0.8457
1422,1019,0.8022
1422,1422,0.0
1422,2064,0.9384
1422,2986,0.6937
1422,3962,0.9813
1422,3967,0.6309
1422,4236,1.0334
1422,5580,0.1102
1422,6329,0.7832
1422,7860,0.9188
1423,0,17.4284
1423,1423,0.0
1423,2633,1.3162
1423,3551,0.8747
1423,3948,0.9876
1423,4896,0.4144
1423,5442,1.3124
1423,5984,0.4358
1423,6160,0.7932
1423,6195,0.6444
1423,9583,1.2665
1423,9832,1.2184
1424,0,48.1079
1424,1196,0.9033
1424,1424,0.0
1424,1954,0.7833
1424,2805,0.7154
1424,3526,0.9043
1424,4850,0.4279
1424,5485,0.9023
1424,5807,0.6673
1424,6446,1.2161
1424,7598,0.82
1424,9971,1.1403
1425,0,39.4045
1425,1425,0.0
1425,3091,0.7068
1425,4353,0.8718
1425,4585,0.5614
1425,4689,0.7945
1425,4791,0.7874
1425,4841,0.834
1425,4846,1.1572
1425,6473,0.7617
1425,7715,1.0569
1425,8093,0.9976
1426,0,28.9905
1426,332,0.8884
1426,878,1.4782
1426,1426,0.0
1426,1970,1.3171
1426,2327,0.7277
1426,3744,0.3218
1426,6350,1.1375
1426,7582,0.388
1426,7597,1.0047
1426,7914,0.3846
1426,8873,0.5656
1427,0,41.9688
1427,720,0.9416
1427,1427,0.0
1427,2471,0.8913
1427,2553,0.6835
1427,4857,1.0645
1427,5185,0.6991
1427,5851,0.8324
1427,6869,0.5588
1427,7505,0.574
1427,8160,0.749
1427,9142,0.8244
1428,0,26.9425
1428,491,1.2687
1428,749,1.0792
1428,1124,1.221
1428,1428,0.0
1428,1861,1.203
1428,1995,1.2024
1428,3887,0.4012
1428,4227,0.1354
1428,6000,0.6375
1428,7467,1.0026
1428,9807,1.0918
1429,0,33.3982
1429,1429,0.0
1429,1444,0.4952
1429,1685,0.7465
1429,1978,0.5222
1429,4200,1.2607
1429,4562,0.88
1429,4811,1.0992
1429,6002,0.3427
1429,7472,0.1927
1429,7833,0.6111
1429,8128,0.4419
1430,0,11.4004
1430,605,0.9243
1430,1430,0.0
1430,2336,0.2673
1430,3090,0.2995
1430,4694,0.939
1430,4751,0.7736
1430,4881,1.0406
1430,5509,0.7199
1430,6014,0.8396
1430,9065,0.6876
1430,9543,0.9555
1431,0,16.9702
1431,570,0.1814
1431,733,1.0622
1431,1393,0.8954
1431,1431,0.0
1431,1789,0.8116
1431,1973,0.3134
1431,2310,0.9015
1431,2695,0.7217
1431,2766,0.9384
1431,2876,1.2262
1431,5465,0.895
1432,0,34.5697
1432,1432,0.0
1432,2009,0.0856
1432,2495,0.7465
1432,2517,0.889
1432,6013,1.047
1432,6057,0.9679
1432,6210,0.8265
1432,7134,0.5167
1432,7663,0.9808
1432,8799,0.8195
1432,9244,0.8824
1433,0,20.1459
1433,373,1.0772
1433,841,0.4462
1433,1433,0.0
1433,2234,0.487
1433,3311,0.7272
1433,3567,0.474
1433,4365,0.0903
1433,5791,0.421
1433,7634,0.4844
1433,8085,0.8696
1433,8511,1.022
1434,0,29.2816
1434,1278,0.1944
1434,1387,0.5856
1434,1434,0.0
1434,1790,0.7028
1434,3554,0.8645
1434,4296,0.3336
1434,5228,1.0633
1434,5549,0.5575
1434,6219,1.066
1434,7064,0.6413
1434,8809,1.1222
1435,0,24.1742
1435,168,0.8991
1435,290,0.815
1435,377,0.5357
1435,515,0.7994
1435,1435,0.0
1435,3841,0.3004
1435,4812,1.1754
1435,5016,0.7966
1435,7316,0.8049
1435,9214,0.4354
1435,9792,1.1613
1436,0,8.1284
1436,375,0.7484
1436,1436,0.0
1436,1722,0.338
1436,2919,0.6792
1436,3765,0.6212
1436,4533,0.4506
1436,5800,0.577
1436,6783,0.5534
1436,7270,0.8738
1436,9270,0.1433
1436,9401,0.9574
1437,0,38.0018
1437,1035,0.9932
1437,1437,0.0
1437,3213,0.7484
1437,4877,0.5748
1437,5232,0.764
1437,5394,1.0533
1437,5678,1.0024
1437,7163,0.9188
1437,7921,0.7652
1437,9184,0.6416
1437,9239,0.9864
1438,0,30.9888
1438,1438,0.0
1438,1897,0.9768
1438,2181,0.7202
1438,2237,1.1948
1438,2852,1.0017
1438,3350,1.0726
1438,4201,0.3851
1438,4370,0.8414
1438,6094,0.6087
1438,7113,0.9782
1438,8200,0.7058
1439,0,30.3854
1439,504,0.9532
1439,951,0.9701
1439,1206,0.8319
1439,1439,0.0
1439,1615,0.2632
1439,2252,0.6066
1439,3684,0.3327
1439,4068,0.7176
1439,6692,0.3177
1439,7138,0.9163
1439,7238,0.9384
1440,0,39.9535
1440,498,0.315
1440,843,0.6444
1440,1074,1.2085
1440,1440,0.0
1440,2200,1.1613
1440,3731,1.2193
1440,4036,0.6413
1440,6183,0.8777
1440,8257,0.9328
1440,9129,1.289
1440,9465,1.2875
1441,0,21.0189
1441,1441,0.0
1441,1762,1.1653
1441,2932,1.2077
1441,3127,1.3961
1441,4113,0.3156
1441,4142,0.4282
1441,4410,1.2623
1441,7418,0.7708
1441,7513,1.2648
1441,7562,1.3835
1441,8476,1.3167
1442,0,21.5598
1442,156,0.2917
1442,1142,0.5603
1442,1442,0.0
1442,2635,0.6314
1442,2850,1.0675
1442,3753,1.3659
1442,5651,0.7512
1442,6119,0.566
1442,7370,1.1207
1442,8014,0.9299
1442,8761,1.0021
1443,0,6.052
1443,567,0.6896
1443,1263,0.8259
1443,1443,0.0
1443,2006,0.9338
1443,2195,0.3892
1443,3995,1.0952
1443,4243,0.9106
1443,5739,1.1796
1443,7346,0.7821
1443,8333,1.0353
1443,8472,0.4259
1444,0,33.5003
1444,1429,0.4952
1444,1444,0.0
1444,1978,0.9572
1444,4562,1.1751
1444,4619,0.7883
1444,4811,0.9513
1444,6002,0.7212
1444,7472,0.5402
1444,7833,0.8955
1444,8128,0.9368
1444,9296,0.9043
1445,0,28.7176
1445,1097,0.6883
1445,1445,0.0
1445,3455,0.6568
1445,4359,0.8237
1445,4655,0.6423
1445,5291,0.4831
1445,5505,0.7718
1445,8376,0.428
1445,8730,0.8889
1445,8769,0.8158
1445,9586,0.2501
1446,0,35.9806
1446,1446,0.0
1446,3452,1.0181
1446,3973,1.1219
1446,4623,0.4333
1446,5532,0.848
1446,6115,0.9376
1446,6958,0.7569
1446,7062,1.0389
1446,7164,1.2403
1446,7535,0.5793
1446,8513,0.6592
1447,0,31.0121
1447,524,0.104
1447,1243,0.7666
1447,1447,0.0
1447,1647,1.0315
1447,1937,0.8754
1447,3617,0.7283
1447,3859,0.4619
1447,4441,0.7393
1447,6756,0.7058
1447,7466,0.414
1447,9693,0.6396
1448,0,42.8697
1448,1448,0.0
1448,1521,0.6791
1448,3801,0.5387
1448,4321,0.6289
1448,5060,0.7851
1448,6851,0.8762
1448,7220,0.7288
1448,8399,0.9321
1448,9200,0.2595
1448,9551,0.4017
1448,9783,0.4488
1449,0,34.0793
1449,547,0.805
1449,609,0.6147
1449,647,0.8305
1449,1449,0.0
1449,3269,0.3602
1449,4182,0.7486
1449,5428,0.1994
1449,5927,0.6559
1449,7645,0.5571
1449,8073,0.4226
1449,9340,1.0737
1450,0,13.7866
1450,402,1.0134
1450,1450,0.0
1450,1987,0.071
1450,4217,0.9907
1450,4570,0.566
1450,5314,0.8037
1450,5819,1.0026
1450,8172,0.7607
1450,8319,0.7932
1450,9067,0.9601
1450,9964,0.6892
1451,0,21.3131
1451,161,1.0166
1451,541,0.9376
1451,1193,0.2052
1451,1451,0.0
1451,2161,0.4061
1451,5430,0.7982
1451,7072,0.5058
1451,8105,0.8998
1451,9286,0.8648
1451,9451,0.5655
1451,9779,0.1693
1452,0,38.2556
1452,529,0.4265
1452,1050,0.4006
1452,1452,0.0
1452,2989,0.4183
1452,4040,0.1953
1452,6651,0.3499
1452,6941,0.6074
1452,7620,0.6856
1452,8048,0.3322
1452,8724,0.8464
1452,9457,0.1609
1453,0,13.1601
1453,1453,0.0
1453,2863,0.7377
1453,4483,0.6894
1453,4555,0.5824
1453,5496,0.7346
1453,5702,0.6665
1453,6093,0.5862
1453,6365,0.9246
1453,7522,0.8988
1453,8837,0.9151
1453,9047,0.4838
1454,0,41.1396
1454,100,0.7769
1454,1454,0.0
1454,2212,0.8839
1454,2413,0.7998
1454,3950,0.7923
1454,5774,0.3811
1454,7705,0.7601
1454,7800,0.9484
1454,9191,0.9842
1454,9491,0.9027
1454,9748,0.9165
1455,0,40.1016
1455,358,0.6195
1455,799,0.6007
1455,1455,0.0
1455,1838,0.4511
1455,3853,0.5598
1455,4245,0.3057
1455,5024,0.067
1455,5588,0.6051
1455,7198,0.1825
1455,7204,0.2451
1455,9098,0.5581
1456,0,21.1986
1456,337,1.0125
1456,418,1.1742
1456,1153,0.769
1456,1456,0.0
1456,1586,0.647
1456,2518,0.1502
1456,4030,1.2457
1456,4678,1.2419
1456,5186,0.8613
1456,7837,0.3462
1456,8001,1.1915
1457,0,20.4834
1457,1457,0.0
1457,2812,0.8415
1457,3359,1.2585
1457,3697,1.0332
1457,3892,0.8343
1457,4105,1.0264
1457,4181,0.5205
1457,7406,0.964
1457,7485,0.3428
1457,7751,1.0677
1457,7956,1.0142
1458,0,31.4485
1458,26,1.1394
1458,1458,0.0
1458,2181,0.848
1458,3350,0.2232
1458,3442,0.5119
1458,4567,0.9414
1458,4724,0.6385
1458,5380,1.0738
1458,6181,0.4471
1458,6850,0.8644
1458,9059,1.1462
1459,0,33.4701
1459,547,0.8739
1459,1459,0.0
1459,1786,1.4828
1459,3445,1.2258
1459,3774,0.555
1459,3795,0.956
1459,4646,1.4204
1459,5428,1.5185
1459,5927,1.0636
1459,7528,1.471
1459,9658,1.1482
1460,0,7.6781
1460,909,1.0381
1460,1460,0.0
1460,1581,0.752
1460,1918,0.4192
1460,3651,0.3467
1460,5854,0.9468
1460,6082,1.1474
1460,7821,0.8626
1460,9159,0.5839
1460,9213,0.8691
1460,9273,0.8715
1461,0,24.606
1461,355,0.7662
1461,1461,0.0
1461,2184,0.4899
1461,2540,0.507
1461,2670,0.6739
1461,2716,0.5873
1461,3946,0.7202
1461,4392,0.5129
1461,5487,0.7709
1461,6257,0.8887
1461,8868,0.6884
1462,0,22.7857
1462,132,0.9032
1462,190,0.9182
1462,1462,0.0
1462,1705,0.5004
1462,2086,0.0765
1462,3378,1.2815
1462,4150,1.0338
1462,5546,0.9983
1462,7386,0.8324
1462,9027,0.7221
1462,9283,1.3204
1463,0,19.0146
1463,1147,0.5789
1463,1463,0.0
1463,2575,1.2518
1463,4022,1.2551
1463,4953,1.0837
1463,6269,1.3105
1463,6470,0.3393
1463,7448,0.9653
1463,7600,0.8468
1463,7738,0.5189
1463,7956,1.0586
1464,0,44.8664
1464,261,0.7668
1464,1011,0.8095
1464,1464,0.0
1464,2314,0.8035
1464,2798,1.2214
1464,3649,0.5386
1464,4438,1.0415
1464,5577,1.3085
1464,5743,0.5978
1464,6420,0.7462
1464,9345,1.2171
1465,0,28.9215
1465,6,0.6586
1465,458,0.8551
1465,1465,0.0
1465,2246,1.031
1465,3233,0.7593
1465,3671,0.3562
1465,4209,0.7491
1465,5099,0.6305
1465,5635,0.677
1465,7256,0.5287
1465,8103,0.5387
1466,0,42.3641
1466,1466,0.0
1466,1700,0.7617
1466,2782,0.3091
1466,3805,0.6042
1466,4578,0.4066
1466,5109,1.0505
1466,5798,0.86
1466,6796,1.1776
1466,6823,1.0371
1466,7225,0.3813
1466,8460,1.0414
1467,0,17.5452
1467,1467,0.0
1467,2547,0.3643
1467,3169,0.4029
1467,3747,0.5268
1467,3889,0.3156
1467,3936,0.7976
1467,5144,0.6997
1467,5781,0.237
1467,6208,0.3499
1467,7822,0.6283
1467,9599,0.6837
1468,0,34.2981
1468,735,0.4509
1468,948,0.6009
1468,1468,0.0
1468,1881,0.2945
1468,2233,1.2336
1468,3544,0.5552
1468,3749,0.9234
1468,4469,0.6064
1468,6508,1.0924
1468,8627,0.5618
1468,8755,1.1124
1469,0,38.2689
1469,571,0.6809
1469,1062,0.9632
1469,1469,0.0
1469,1562,0.6876
1469,2007,0.7772
1469,3279,0.6433
1469,4989,0.8575
1469,6032,0.6153
1469,6220,1.0805
1469,9355,0.8431
1469,9669,0.3026
1470,0,21.7311
1470,533,0.8116
1470,802,0.7687
1470,1470,0.0
1470,1622,0.4837
1470,5101,0.7088
1470,5498,0.1555
1470,7402,0.5376
1470,7493,0.2859
1470,7900,0.6732
1470,9879,0.8503
1470,9903,0.6103
1471,0,25.823
1471,742,0.9675
1471,763,0.7312
1471,1471,0.0
1471,2730,0.6138
1471,4083,0.5771
1471,5071,0.5759
1471,6243,0.8511
1471,7592,1.1859
1471,7806,1.3283
1471,8967,0.2466
1471,9346,1.2806
1472,0,48.3443
1472,272,1.3152
1472,1472,0.0
1472,1499,1.0138
1472,2511,0.5985
1472,5145,0.1013
1472,6286,0.7881
1472,8912,0.4103
1472,8945,1.2162
1472,9349,1.485
1472,9840,1.3736
1472,9886,1.234
1473,0,3.8537
1473,1229,0.5243
1473,1473,0.0
1473,2024,1.0408
1473,2057,0.5554
1473,2689,0.3271
1473,5940,0.4947
1473,6136,0.4326
1473,7112,0.4282
1473,7968,1.0953
1473,9905,0.8468
1473,9998,0.7227
1474,0,18.6125
1474,980,0.7509
1474,1308,0.8835
1474,1420,0.7284
1474,1474,0.0
1474,4094,0.5703
1474,4863,0.8789
1474,5017,0.3908
1474,6793,0.6942
1474,7158,0.904
1474,7507,0.4865
1474,9738,1.1165
1475,0,22.2513
1475,1337,0.8782
1475,1475,0.0
1475,1793,0.843
1475,2530,0.8011
1475,2831,0.6129
1475,3028,0.319
1475,3126,0.7127
1475,3389,0.4951
1475,4071,0.6134
1475,5230,0.3
1475,8589,0.4068
1476,0,31.7525
1476,276,0.9996
1476,1476,0.0
1476,1480,0.7565
1476,2088,0.9596
1476,2140,0.8848
1476,5480,0.3301
1476,5812,0.8719
1476,6787,0.257
1476,8340,0.9323
1476,9699,0.523
1476,9703,0.732
1477,0,32.4556
1477,450,1.0036
1477,1477,0.0
1477,4918,0.5763
1477,4955,1.062
1477,5623,0.3142
1477,5997,0.5309
1477,6418,0.1386
1477,7019,1.0703
1477,7146,0.6806
1477,8418,0.9637
1477,9304,1.0833
1478,0,28.4305
1478,503,1.0841
1478,1261,0.6584
1478,1478,0.0
1478,1924,1.0525
1478,2104,0.7676
1478,3860,1.1558
1478,6186,0.6642
1478,6671,0.6912
1478,8154,0.3073
1478,8259,0.5618
1478,8367,0.6128
1479,0,25.6697
1479,125,0.7119
1479,415,0.8767
1479,452,0.8299
1479,1479,0.0
1479,2259,0.3101
1479,2583,0.9866
1479,5021,0.1766
1479,5315,1.2609
1479,6639,1.0103
1479,8070,0.1055
1479,9180,0.4177
1480,0,32.2163
1480,769,0.407
1480,1476,0.7565
1480,1480,0.0
1480,2088,0.5622
1480,2140,0.1403
1480,5480,0.4388
1480,5812,0.3374
1480,6787,1.0059
1480,8340,0.5869
1480,9569,0.8239
1480,9699,0.6082
1481,0,16.9901
1481,604,0.8168
1481,1417,0.7591
1481,1481,0.0
1481,1984,0.8972
1481,2994,0.8291
1481,5093,0.6327
1481,5783,0.866
1481,7203,0.6621
1481,7531,0.2921
1481,7906,0.7481
1481,8998,0.8307
1482,0,15.2778
1482,320,0.4137
1482,1175,0.3473
1482,1482,0.0
1482,2059,0.3834
1482,3010,0.5271
1482,3770,0.6058
1482,4805,0.0101
1482,6151,0.2852
1482,9277,0.2564
1482,9510,0.4922
1482,9784,0.3092
1483,0,27.0851
1483,407,0.8431
1483,470,0.4998
1483,640,0.9932
1483,1483,0.0
1483,3912,0.1974
1483,4096,0.9462
1483,5862,0.6438
1483,5942,1.1628
1483,7230,0.416
1483,9187,0.4163
1483,9380,0.8024
1484,0,12.0595
1484,702,0.8019
1484,1484,0.0
1484,2143,0.8687
1484,3366,0.071
1484,4168,0.7003
1484,4239,0.7135
1484,5848,0.9272
1484,6179,0.5923
1484,6550,0.7112
1484,6797,0.7929
1484,7827,0.9777
1485,0,1.7073
1485,545,0.6688
1485,1485,0.0
1485,2523,0.5217
1485,2645,0.6301
1485,3830,0.9956
1485,4006,0.877
1485,5205,0.7215
1485,5581,0.3734
1485,6163,0.8993
